tamanhoMem,minBloco,requisicoes,threads,cleaningPercent,execucao,real_time,user_time,sys_time,max_memory_kb
2048,4,100,32,60,2062363,,,,
2048,16,20,32,20,2062534,,,,
2048,16,30,32,70,2062715,,,,
1024,16,1000,32,100,2062734,,,,
2048,64,10,32,80,2062904,,,,
8192,16,60,32,100,2062944,,,,
8192,2,40,32,50,2063115,,,,
8192,16,50,32,30,2063195,,,,
4096,8,30,32,50,2063475,,,,
4096,2,1000,32,30,2063636,,,,
2048,32,20,32,90,2064307,,,,
1024,16,60,32,40,2064437,,,,
2048,16,40,32,0,2064778,,,,
2048,16,20,32,40,2065299,,,,
1024,32,20,32,90,2065539,,,,
8192,16,1000,32,70,2065960,,,,
8192,4,40,32,20,2066160,,,,
4096,4,100,32,90,2066221,,,,
2048,2,1000,32,0,2066270,,,,
4096,32,1000,32,60,2066431,,,,
8192,64,30,32,0,2066601,,,,
1024,4,20,32,0,2066691,,,,
4096,32,60,32,50,2066882,,,,
4096,32,40,32,70,2066891,,,,
2048,2,20,32,80,2066892,,,,
1024,32,50,32,60,2066901,,,,
1024,8,20,32,100,2066922,,,,
1024,4,100,32,10,2067002,,,,
4096,16,20,32,40,2067172,,,,
2048,8,50,32,100,2067183,,,,
4096,2,20,32,10,2067323,,,,
4096,2,40,32,30,2067523,,,,
8192,32,20,32,30,2067723,,,,
4096,8,20,32,100,2067824,,,,
1024,32,20,32,50,2067994,,,,
8192,2,60,32,10,2068094,,,,
4096,2,20,32,70,2068114,,,,
2048,64,30,32,70,2068605,,,,
1024,32,60,32,70,2068614,,,,
8192,8,50,32,90,2068615,,,,
4096,64,50,32,10,2068635,,,,
1024,4,20,32,60,2068755,,,,
1024,4,10,32,90,2068945,,,,
4096,2,50,32,70,2068985,,,,
4096,32,50,32,10,2069086,,,,
1024,64,1000,32,100,2069466,,,,
2048,64,50,32,70,2069547,,,,
2048,4,1000,32,70,2069737,,,,
8192,16,100,32,10,2069757,,,,
1024,2,60,32,70,2069857,,,,
8192,8,10,32,80,2069927,,,,
2048,64,60,32,90,2069957,,,,
1024,8,1000,32,40,2070138,,,,
1024,8,50,32,90,2070278,,,,
4096,16,30,32,10,2070289,,,,
4096,32,100,32,40,2070299,,,,
1024,64,60,32,80,2070349,,,,
2048,64,40,32,50,2070479,,,,
1024,2,100,32,60,2070799,,,,
1024,32,50,32,0,2070829,,,,
4096,16,100,32,100,2070939,,,,
4096,32,10,32,70,2070970,,,,
1024,2,40,32,40,2071059,,,,
2048,8,30,32,40,2071210,,,,
1024,16,30,32,20,2071260,,,,
4096,64,30,32,20,2071370,,,,
1024,32,20,32,30,2071381,,,,
2048,16,10,32,100,2071460,,,,
2048,16,60,32,100,2071591,,,,
8192,64,60,32,100,2071761,,,,
8192,64,50,32,40,2072102,,,,
4096,8,20,32,30,2072161,,,,
2048,8,50,32,0,2072202,,,,
2048,64,20,32,100,2072232,,,,
8192,32,30,32,100,2072332,,,,
4096,64,100,32,100,2072342,,,,
8192,64,40,32,40,2072361,,,,
8192,2,1000,32,40,2072612,,,,
4096,8,100,32,50,2072673,,,,
1024,32,40,32,70,2072783,,,,
1024,2,1000,32,80,2072963,,,,
2048,8,1000,32,40,2072973,,,,
8192,4,30,32,20,2073304,,,,
4096,32,10,32,60,2073544,,,,
4096,16,10,32,100,2073574,,,,
1024,32,40,32,20,2073624,,,,
4096,16,60,32,40,2073674,,,,
8192,64,30,32,90,2073785,,,,
2048,4,60,32,30,2073865,,,,
4096,8,30,32,30,2073895,,,,
2048,64,60,32,80,2073935,,,,
8192,16,1000,32,0,2074145,,,,
4096,4,40,32,50,2074155,,,,
4096,4,100,32,40,2074176,,,,
8192,64,100,32,40,2074646,,,,
1024,32,20,32,60,2074857,,,,
1024,64,1000,32,50,2074896,,,,
8192,8,20,32,30,2075026,,,,
1024,32,40,32,100,2075077,,,,
4096,16,50,32,0,2075137,,,,
4096,32,100,32,0,2075227,,,,
4096,64,40,32,40,2075258,,,,
4096,2,60,32,30,2075568,,,,
8192,64,1000,32,50,2075568,,,,
2048,32,50,32,100,2075769,,,,
2048,16,100,32,70,2075828,,,,
8192,4,30,32,0,2075918,,,,
1024,4,10,32,80,2075938,,,,
2048,32,50,32,80,2075969,,,,
1024,16,50,32,40,2076088,,,,
8192,16,40,32,60,2076099,,,,
2048,16,30,32,10,2076119,,,,
4096,2,1000,32,0,2076159,,,,
2048,2,100,32,30,2076200,,,,
1024,8,50,32,100,2076229,,,,
4096,8,30,32,100,2076389,,,,
1024,2,100,32,40,2076400,,,,
8192,4,10,32,70,2076810,,,,
8192,32,50,32,60,2076840,,,,
4096,32,1000,32,0,2077051,,,,
4096,32,100,32,80,2077070,,,,
1024,8,30,32,0,2077080,,,,
2048,4,100,32,50,2077201,,,,
4096,64,50,32,60,2077221,,,,
2048,16,40,32,90,2077281,,,,
1024,8,1000,32,60,2077301,,,,
8192,32,30,32,40,2077361,,,,
1024,16,100,32,90,2077402,,,,
1024,16,20,32,80,2077431,,,,
2048,8,1000,32,20,2077551,,,,
1024,32,100,32,0,2077651,,,,
2048,64,20,32,30,2077742,,,,
1024,64,100,32,70,2078203,,,,
4096,64,10,32,0,2078484,,,,
8192,8,50,32,10,2078513,,,,
4096,8,30,32,40,2078644,,,,
2048,32,20,32,50,2078654,,,,
8192,64,40,32,80,2078694,,,,
8192,32,40,32,90,2078734,,,,
2048,2,40,32,50,2078804,,,,
8192,8,40,32,70,2078844,,,,
4096,8,20,32,80,2078874,,,,
2048,4,60,32,40,2078914,,,,
1024,2,10,32,20,2079084,,,,
4096,64,50,32,20,2079264,,,,
8192,2,60,32,60,2079275,,,,
1024,2,30,32,20,2079355,,,,
4096,64,10,32,30,2079415,,,,
4096,2,20,32,80,2079575,,,,
4096,4,60,32,90,2079595,,,,
8192,32,50,32,70,2079595,,,,
8192,64,50,32,30,2079706,,,,
8192,4,10,32,60,2079716,,,,
8192,64,1000,32,10,2079735,,,,
1024,32,50,32,40,2079806,,,,
8192,4,10,32,0,2079926,,,,
8192,16,60,32,70,2080006,,,,
2048,64,50,32,0,2080046,,,,
1024,16,30,32,50,2080136,,,,
8192,16,50,32,0,2080256,,,,
4096,64,1000,32,70,2080307,,,,
1024,64,40,32,90,2080447,,,,
8192,2,1000,32,30,2080687,,,,
4096,32,30,32,70,2080707,,,,
2048,64,1000,32,80,2080737,,,,
8192,64,100,32,70,2080838,,,,
1024,32,60,32,0,2080918,,,,
2048,8,20,32,50,2081188,,,,
2048,8,1000,32,80,2081469,,,,
1024,16,40,32,20,2081790,,,,
2048,32,40,32,80,2081899,,,,
1024,16,30,32,90,2081909,,,,
4096,4,50,32,10,2082190,,,,
4096,8,40,32,40,2082270,,,,
2048,2,100,32,70,2082390,,,,
1024,16,60,32,80,2082581,,,,
1024,64,20,32,0,2082681,,,,
2048,8,1000,32,90,2082681,,,,
4096,2,20,32,60,2082801,,,,
2048,16,100,32,60,2082861,,,,
4096,32,30,32,40,2082902,,,,
2048,2,40,32,80,2082972,,,,
2048,32,1000,32,80,2083002,,,,
2048,8,20,32,60,2083081,,,,
8192,32,10,32,20,2083132,,,,
1024,4,1000,32,100,2083272,,,,
2048,32,30,32,30,2083342,,,,
2048,4,40,32,60,2083483,,,,
8192,8,100,32,100,2083713,,,,
8192,2,10,32,70,2083783,,,,
2048,32,40,32,10,2083813,,,,
8192,16,40,32,0,2083913,,,,
1024,2,20,32,30,2083943,,,,
4096,32,1000,32,10,2084163,,,,
1024,32,30,32,40,2084194,,,,
8192,64,60,32,70,2084324,,,,
4096,4,10,32,20,2084765,,,,
2048,64,20,32,90,2084785,,,,
8192,16,1000,32,10,2084865,,,,
8192,8,1000,32,30,2085055,,,,
4096,32,60,32,70,2085085,,,,
4096,2,30,32,20,2085446,,,,
4096,64,100,32,30,2085456,,,,
2048,32,20,32,70,2085547,,,,
1024,8,100,32,60,2085627,,,,
1024,64,60,32,40,2085676,,,,
8192,8,10,32,70,2086217,,,,
1024,2,30,32,0,2086328,,,,
8192,4,60,32,0,2086508,,,,
8192,4,1000,32,70,2086528,,,,
2048,64,100,32,50,2086808,,,,
4096,4,60,32,0,2087180,,,,
2048,16,20,32,100,2087541,,,,
4096,2,100,32,100,2087700,,,,
2048,64,30,32,30,2087791,,,,
8192,64,10,32,10,2088181,,,,
2048,64,100,32,70,2088191,,,,
4096,8,10,32,90,2088192,,,,
4096,4,1000,32,40,2088291,,,,
4096,2,30,32,10,2088512,,,,
8192,16,30,32,70,2088653,,,,
1024,64,40,32,100,2088662,,,,
2048,32,30,32,20,2088722,,,,
1024,8,1000,32,80,2089013,,,,
8192,4,40,32,10,2089183,,,,
4096,2,30,32,60,2089333,,,,
1024,8,100,32,90,2089443,,,,
4096,32,40,32,30,2089713,,,,
8192,4,50,32,30,2090024,,,,
8192,16,100,32,60,2090045,,,,
4096,2,20,32,0,2090064,,,,
4096,32,10,32,40,2090064,,,,
8192,64,10,32,60,2090746,,,,
2048,4,10,32,0,2090876,,,,
8192,32,50,32,100,2090886,,,,
1024,64,60,32,100,2091377,,,,
1024,8,20,32,80,2091738,,,,
8192,4,50,32,90,2091797,,,,
8192,16,10,32,90,2091798,,,,
1024,64,1000,32,30,2092179,,,,
4096,64,60,32,80,2092299,,,,
1024,64,60,32,60,2092469,,,,
2048,64,30,32,50,2092660,,,,
8192,8,50,32,20,2092939,,,,
1024,4,60,32,70,2092950,,,,
4096,32,1000,32,20,2092961,,,,
4096,32,20,32,10,2093031,,,,
1024,16,60,32,20,2093121,,,,
8192,32,50,32,50,2093361,,,,
8192,8,50,32,80,2093712,,,,
2048,4,30,32,50,2093852,,,,
1024,4,40,32,90,2093962,,,,
8192,8,1000,32,60,2094002,,,,
4096,8,1000,32,60,2094163,,,,
1024,64,60,32,70,2094243,,,,
4096,64,100,32,60,2094693,,,,
8192,16,40,32,30,2094784,,,,
8192,32,20,32,60,2094894,,,,
8192,2,1000,32,90,2094903,,,,
8192,16,60,32,0,2094984,,,,
2048,64,40,32,30,2095014,,,,
1024,32,40,32,90,2095024,,,,
1024,16,50,32,80,2095044,,,,
4096,16,30,32,50,2095093,,,,
4096,16,100,32,70,2095174,,,,
8192,4,100,32,40,2095334,,,,
1024,16,40,32,0,2095434,,,,
1024,4,60,32,30,2095484,,,,
1024,32,60,32,20,2095725,,,,
8192,16,20,32,70,2096006,,,,
4096,16,10,32,20,2096026,,,,
8192,8,50,32,60,2096106,,,,
1024,16,50,32,10,2096326,,,,
2048,16,1000,32,30,2096637,,,,
8192,2,30,32,10,2096667,,,,
4096,64,60,32,0,2096676,,,,
4096,32,1000,32,100,2096937,,,,
4096,64,50,32,30,2097038,,,,
2048,16,1000,32,40,2097448,,,,
1024,4,100,32,0,2097919,,,,
1024,64,30,32,70,2098250,,,,
8192,32,1000,32,40,2098290,,,,
4096,2,50,32,90,2098330,,,,
8192,16,60,32,50,2098470,,,,
4096,8,100,32,20,2098761,,,,
8192,2,10,32,0,2098861,,,,
2048,8,60,32,10,2099081,,,,
2048,64,30,32,40,2099171,,,,
4096,8,100,32,100,2099402,,,,
8192,2,50,32,60,2099452,,,,
1024,32,50,32,50,2099662,,,,
2048,32,20,32,60,2100094,,,,
1024,16,50,32,50,2100394,,,,
2048,32,40,32,0,2100684,,,,
4096,2,1000,32,10,2100714,,,,
8192,4,20,32,10,2100905,,,,
1024,16,40,32,30,2100995,,,,
1024,32,10,32,30,2101005,,,,
8192,32,20,32,80,2101055,,,,
8192,64,20,32,50,2101115,,,,
1024,4,50,32,90,2101506,,,,
4096,64,1000,32,80,2101736,,,,
4096,2,10,32,10,2101846,,,,
1024,64,30,32,40,2101986,,,,
2048,32,40,32,100,2102378,,,,
1024,32,60,32,10,2102478,,,,
8192,4,60,32,30,2102568,,,,
1024,64,50,32,20,2102708,,,,
4096,64,60,32,100,2102939,,,,
8192,32,40,32,80,2103159,,,,
1024,2,40,32,90,2103259,,,,
2048,32,10,32,70,2103290,,,,
1024,2,10,32,10,2103710,,,,
2048,32,30,32,70,2104131,,,,
2048,32,30,32,60,2104441,,,,
4096,32,50,32,30,2104662,,,,
4096,2,20,32,100,2104932,,,,
2048,8,50,32,20,2105113,,,,
2048,32,60,32,50,2105193,,,,
2048,2,50,32,100,2105343,,,,
2048,16,100,32,40,2105573,,,,
2048,32,40,32,40,2106154,,,,
8192,16,40,32,40,2106475,,,,
1024,16,20,32,100,2106645,,,,
8192,16,60,32,30,2106805,,,,
8192,2,40,32,60,2107096,,,,
4096,8,1000,32,80,2107406,,,,
4096,4,40,32,80,2107487,,,,
8192,2,1000,32,50,2107868,,,,
8192,32,1000,32,0,2108268,,,,
4096,2,100,32,10,2108278,,,,
2048,4,100,32,10,2108319,,,,
1024,64,100,32,40,2108368,,,,
2048,4,1000,32,100,2108399,,,,
2048,8,100,32,80,2108539,,,,
2048,4,60,32,60,2108790,,,,
8192,2,30,32,50,2108839,,,,
1024,8,50,32,0,2109110,,,,
4096,64,100,32,10,2109230,,,,
2048,32,30,32,0,2109641,,,,
4096,2,1000,32,20,2109891,,,,
8192,8,1000,32,100,2110382,,,,
4096,32,30,32,60,2110632,,,,
2048,4,1000,32,30,2110663,,,,
4096,4,20,32,0,2110903,,,,
4096,64,40,32,50,2110933,,,,
4096,16,100,32,40,2110943,,,,
1024,4,1000,32,60,2111063,,,,
4096,8,1000,32,30,2111594,,,,
8192,2,100,32,40,2111645,,,,
4096,8,1000,32,50,2111724,,,,
1024,16,30,32,60,2111845,,,,
8192,16,40,32,20,2111855,,,,
1024,32,100,32,90,2111945,,,,
2048,64,40,32,20,2111975,,,,
8192,2,60,32,30,2112005,,,,
4096,4,1000,32,30,2112065,,,,
8192,2,100,32,50,2112736,,,,
8192,64,60,32,50,2112807,,,,
8192,2,50,32,40,2113067,,,,
4096,64,20,32,20,2113348,,,,
4096,64,40,32,90,2113348,,,,
2048,32,50,32,10,2113418,,,,
8192,2,10,32,100,2113528,,,,
8192,64,60,32,80,2113708,,,,
2048,2,100,32,0,2114269,,,,
4096,64,30,32,30,2114380,,,,
2048,32,100,32,80,2114640,,,,
8192,64,100,32,100,2114660,,,,
4096,16,1000,32,50,2114941,,,,
1024,16,60,32,90,2115091,,,,
4096,16,60,32,70,2115131,,,,
8192,64,100,32,0,2115161,,,,
8192,8,100,32,10,2115592,,,,
4096,64,20,32,70,2115672,,,,
1024,2,60,32,10,2115732,,,,
8192,4,1000,32,40,2115923,,,,
8192,2,40,32,100,2116213,,,,
1024,8,1000,32,30,2116363,,,,
8192,16,1000,32,40,2116454,,,,
4096,8,100,32,40,2116623,,,,
4096,64,60,32,20,2116693,,,,
4096,32,100,32,30,2116784,,,,
4096,4,10,32,0,2116914,,,,
8192,64,60,32,0,2117095,,,,
8192,8,30,32,0,2117195,,,,
8192,4,1000,32,30,2117344,,,,
8192,16,10,32,30,2117366,,,,
1024,4,60,32,100,2117666,,,,
4096,2,1000,32,90,2118287,,,,
1024,4,1000,32,30,2118357,,,,
8192,32,60,32,100,2118397,,,,
4096,16,20,32,70,2118588,,,,
2048,2,40,32,0,2118758,,,,
1024,2,30,32,70,2118828,,,,
1024,64,40,32,60,2119699,,,,
2048,16,60,32,80,2119790,,,,
8192,8,20,32,70,2119950,,,,
4096,4,1000,32,100,2119969,,,,
2048,32,60,32,20,2120130,,,,
4096,8,100,32,30,2120351,,,,
2048,64,60,32,10,2120391,,,,
1024,4,20,32,100,2120411,,,,
4096,8,60,32,60,2121353,,,,
8192,64,30,32,60,2121663,,,,
2048,8,1000,32,10,2121703,,,,
8192,4,20,32,90,2121813,,,,
8192,8,60,32,60,2121874,,,,
2048,64,30,32,0,2122144,,,,
2048,16,1000,32,70,2122185,,,,
2048,8,100,32,90,2122264,,,,
4096,8,50,32,40,2122505,,,,
8192,8,50,32,100,2122755,,,,
2048,32,1000,32,50,2122835,,,,
8192,16,40,32,80,2122986,,,,
8192,32,40,32,0,2123046,,,,
4096,2,100,32,40,2123066,,,,
2048,64,50,32,100,2123246,,,,
1024,16,100,32,30,2123417,,,,
2048,32,30,32,50,2124107,,,,
2048,32,100,32,70,2124337,,,,
4096,16,30,32,20,2124538,,,,
8192,64,60,32,20,2124809,,,,
2048,64,60,32,0,2124899,,,,
4096,32,30,32,50,2125009,,,,
4096,64,30,32,60,2125280,,,,
2048,64,60,32,50,2125370,,,,
1024,2,1000,32,30,2125570,,,,
1024,2,60,32,20,2125830,,,,
2048,4,10,32,40,2126572,,,,
8192,8,1000,32,10,2126672,,,,
1024,4,1000,32,0,2127013,,,,
2048,16,40,32,20,2127174,,,,
4096,16,1000,32,0,2127504,,,,
2048,64,40,32,90,2128286,,,,
4096,32,1000,32,30,2128616,,,,
4096,4,100,32,100,2128686,,,,
4096,64,30,32,90,2129047,,,,
8192,4,40,32,100,2129457,,,,
2048,16,30,32,80,2129698,,,,
4096,64,1000,32,40,2129748,,,,
1024,8,40,32,60,2129758,,,,
4096,8,100,32,80,2129948,,,,
8192,32,10,32,60,2129948,,,,
4096,4,60,32,80,2129969,,,,
2048,2,1000,32,90,2130169,,,,
4096,16,20,32,0,2131301,,,,
8192,16,20,32,90,2131311,,,,
8192,64,50,32,10,2131401,,,,
8192,32,100,32,90,2131691,,,,
2048,16,50,32,20,2131702,,,,
1024,8,50,32,60,2131842,,,,
2048,16,100,32,100,2131892,,,,
2048,16,50,32,60,2131922,,,,
8192,32,1000,32,100,2132343,,,,
1024,16,50,32,60,2132724,,,,
8192,4,100,32,70,2132803,,,,
4096,8,1000,32,40,2132884,,,,
8192,4,1000,32,0,2133005,,,,
2048,64,1000,32,100,2133104,,,,
4096,64,100,32,50,2133195,,,,
1024,16,1000,32,50,2133495,,,,
2048,16,40,32,10,2133515,,,,
8192,64,1000,32,60,2133575,,,,
8192,64,1000,32,30,2133685,,,,
1024,2,50,32,60,2134026,,,,
4096,32,100,32,50,2134076,,,,
8192,64,1000,32,90,2134076,,,,
1024,32,20,32,20,2134246,,,,
8192,2,50,32,20,2134246,,,,
4096,64,50,32,70,2135078,,,,
8192,8,40,32,10,2135128,,,,
8192,2,40,32,70,2135148,,,,
1024,64,60,32,10,2135519,,,,
4096,64,50,32,0,2135519,,,,
4096,64,20,32,0,2135578,,,,
2048,8,40,32,90,2135689,,,,
4096,32,20,32,50,2135729,,,,
1024,16,30,32,0,2135950,,,,
2048,2,1000,32,50,2135989,,,,
1024,64,10,32,100,2136300,,,,
8192,64,1000,32,100,2137322,,,,
4096,64,30,32,0,2138303,,,,
1024,16,40,32,40,2138535,,,,
8192,16,60,32,10,2138705,,,,
4096,32,1000,32,80,2139135,,,,
2048,16,1000,32,50,2139676,,,,
1024,8,60,32,20,2139716,,,,
4096,8,30,32,0,2140347,,,,
2048,2,100,32,90,2140358,,,,
4096,4,100,32,50,2140448,,,,
1024,8,1000,32,10,2140599,,,,
1024,16,30,32,30,2140668,,,,
1024,32,1000,32,80,2140748,,,,
4096,4,1000,32,90,2141199,,,,
4096,16,100,32,90,2141219,,,,
4096,64,1000,32,60,2141730,,,,
2048,8,10,32,0,2141961,,,,
2048,8,30,32,90,2142181,,,,
4096,32,30,32,100,2142241,,,,
1024,8,60,32,90,2142732,,,,
8192,64,30,32,100,2142852,,,,
4096,64,60,32,70,2142953,,,,
1024,16,50,32,30,2143033,,,,
1024,16,1000,32,70,2143082,,,,
2048,32,1000,32,10,2143143,,,,
8192,64,50,32,50,2143484,,,,
2048,32,100,32,90,2143674,,,,
4096,64,30,32,50,2143714,,,,
2048,2,100,32,20,2144505,,,,
4096,32,30,32,80,2144646,,,,
4096,2,1000,32,60,2144675,,,,
2048,32,100,32,100,2144916,,,,
2048,8,60,32,70,2144996,,,,
8192,8,100,32,20,2145126,,,,
2048,4,40,32,100,2145528,,,,
2048,64,40,32,70,2145928,,,,
8192,2,1000,32,20,2146590,,,,
1024,16,50,32,0,2146890,,,,
4096,2,1000,32,80,2146899,,,,
2048,4,1000,32,90,2147501,,,,
1024,16,100,32,0,2147842,,,,
4096,64,40,32,60,2148202,,,,
8192,16,1000,32,20,2148292,,,,
8192,64,20,32,20,2148393,,,,
4096,16,40,32,100,2148543,,,,
4096,4,1000,32,80,2148753,,,,
1024,32,30,32,30,2149635,,,,
1024,2,1000,32,10,2149946,,,,
4096,8,100,32,90,2149955,,,,
1024,32,60,32,40,2150015,,,,
4096,16,50,32,90,2150276,,,,
1024,2,100,32,20,2150436,,,,
8192,4,100,32,0,2151388,,,,
2048,32,50,32,0,2152300,,,,
4096,8,1000,32,10,2153051,,,,
4096,2,100,32,0,2153191,,,,
8192,32,100,32,50,2153412,,,,
4096,16,1000,32,80,2153693,,,,
1024,64,10,32,70,2153752,,,,
4096,64,40,32,70,2153792,,,,
8192,8,50,32,50,2154644,,,,
8192,16,1000,32,80,2155355,,,,
4096,16,30,32,70,2155566,,,,
8192,32,100,32,0,2155576,,,,
8192,64,10,32,70,2156177,,,,
4096,2,60,32,100,2156518,,,,
4096,8,50,32,20,2156808,,,,
2048,32,100,32,10,2157088,,,,
4096,16,30,32,100,2157098,,,,
4096,64,30,32,40,2157630,,,,
8192,64,50,32,0,2157690,,,,
8192,64,100,32,20,2158000,,,,
1024,64,100,32,20,2158050,,,,
1024,16,40,32,80,2158141,,,,
1024,32,60,32,50,2158962,,,,
1024,16,10,32,100,2159162,,,,
2048,32,100,32,50,2159263,,,,
8192,64,30,32,30,2159453,,,,
4096,32,100,32,10,2159553,,,,
8192,32,50,32,40,2159593,,,,
2048,2,40,32,40,2159804,,,,
8192,16,100,32,0,2159874,,,,
1024,4,1000,32,70,2160445,,,,
2048,8,20,32,10,2160735,,,,
4096,2,1000,32,50,2161076,,,,
2048,4,1000,32,40,2161347,,,,
4096,4,1000,32,50,2161407,,,,
4096,64,60,32,50,2161547,,,,
1024,2,10,32,0,2161817,,,,
8192,8,30,32,70,2162067,,,,
4096,64,50,32,90,2162078,,,,
8192,64,30,32,20,2162649,,,,
2048,32,40,32,60,2162759,,,,
4096,64,100,32,80,2163450,,,,
8192,32,100,32,10,2163721,,,,
1024,16,1000,32,80,2163761,,,,
4096,8,60,32,90,2163781,,,,
2048,32,60,32,80,2163901,,,,
1024,32,1000,32,0,2164663,,,,
1024,4,100,32,20,2164943,,,,
8192,4,20,32,60,2165043,,,,
2048,64,100,32,0,2165184,,,,
4096,16,1000,32,100,2165965,,,,
2048,16,20,32,10,2166486,,,,
2048,32,60,32,60,2166496,,,,
2048,64,20,32,10,2167377,,,,
4096,32,60,32,40,2167608,,,,
8192,8,60,32,30,2167878,,,,
2048,64,100,32,20,2167908,,,,
1024,32,1000,32,70,2168159,,,,
8192,4,1000,32,90,2168239,,,,
2048,16,30,32,30,2168259,,,,
4096,64,30,32,10,2168680,,,,
1024,32,50,32,70,2168941,,,,
8192,32,50,32,80,2169131,,,,
1024,32,1000,32,40,2169752,,,,
2048,32,50,32,30,2170263,,,,
8192,2,60,32,100,2170423,,,,
1024,16,100,32,20,2170784,,,,
1024,32,1000,32,90,2171705,,,,
2048,64,1000,32,70,2171836,,,,
4096,4,30,32,40,2172006,,,,
1024,64,1000,32,10,2172017,,,,
1024,64,1000,32,20,2172417,,,,
2048,4,10,32,100,2172657,,,,
8192,4,1000,32,10,2172717,,,,
1024,16,100,32,100,2173088,,,,
4096,32,30,32,30,2173709,,,,
1024,16,40,32,60,2173940,,,,
8192,32,20,32,100,2174390,,,,
2048,64,1000,32,60,2174551,,,,
1024,16,100,32,70,2174721,,,,
4096,8,50,32,100,2175392,,,,
1024,32,1000,32,100,2176104,,,,
2048,2,50,32,20,2176385,,,,
8192,2,1000,32,100,2178548,,,,
2048,4,20,32,30,2178639,,,,
8192,16,1000,32,50,2178829,,,,
4096,8,100,32,70,2178859,,,,
1024,2,1000,32,90,2178969,,,,
2048,32,40,32,30,2179120,,,,
4096,4,1000,32,10,2179831,,,,
1024,16,50,32,20,2180362,,,,
4096,32,60,32,90,2180542,,,,
8192,32,20,32,70,2180702,,,,
2048,16,100,32,50,2180792,,,,
8192,32,1000,32,90,2181203,,,,
1024,8,1000,32,50,2181434,,,,
2048,32,1000,32,0,2181664,,,,
4096,64,1000,32,90,2182405,,,,
8192,64,100,32,30,2182696,,,,
1024,16,1000,32,90,2182886,,,,
8192,16,1000,32,100,2184460,,,,
1024,2,1000,32,40,2184680,,,,
8192,64,1000,32,80,2185401,,,,
8192,64,100,32,50,2185461,,,,
1024,16,100,32,40,2185791,,,,
2048,2,1000,32,70,2185921,,,,
8192,64,100,32,10,2185982,,,,
8192,4,60,32,40,2186913,,,,
2048,32,60,32,70,2187324,,,,
2048,64,40,32,40,2188506,,,,
8192,32,50,32,20,2189098,,,,
1024,32,100,32,70,2189378,,,,
2048,32,60,32,40,2189579,,,,
1024,4,60,32,50,2189709,,,,
4096,64,100,32,20,2189870,,,,
8192,2,60,32,20,2190019,,,,
4096,32,30,32,0,2190300,,,,
8192,4,20,32,30,2191472,,,,
4096,2,1000,32,40,2191813,,,,
8192,8,20,32,20,2192273,,,,
2048,64,100,32,40,2193435,,,,
4096,64,30,32,80,2193586,,,,
4096,64,50,32,40,2193617,,,,
1024,16,30,32,40,2194698,,,,
4096,64,1000,32,50,2194908,,,,
2048,32,1000,32,40,2195239,,,,
4096,16,1000,32,70,2195359,,,,
4096,32,1000,32,90,2195399,,,,
8192,32,50,32,10,2195459,,,,
2048,64,1000,32,30,2196081,,,,
2048,32,60,32,30,2196432,,,,
4096,4,1000,32,60,2196441,,,,
4096,64,1000,32,10,2197483,,,,
1024,16,100,32,60,2197664,,,,
4096,16,40,32,70,2197994,,,,
4096,4,1000,32,20,2198956,,,,
4096,64,1000,32,0,2199758,,,,
4096,64,40,32,20,2199858,,,,
8192,4,1000,32,20,2200929,,,,
1024,2,60,32,80,2201591,,,,
1024,16,1000,32,60,2201611,,,,
4096,64,40,32,80,2202783,,,,
2048,8,40,32,60,2203505,,,,
2048,32,50,32,40,2204336,,,,
2048,32,30,32,80,2204497,,,,
8192,2,60,32,70,2204847,,,,
8192,64,1000,32,70,2205618,,,,
1024,2,1000,16,10,2206280,,,,
2048,32,50,32,70,2206300,,,,
2048,32,40,32,50,2207953,,,,
2048,64,60,32,60,2209405,,,,
1024,32,40,32,10,2210457,,,,
4096,64,100,32,40,2211319,,,,
2048,32,100,32,0,2211669,,,,
8192,32,50,32,0,2211970,,,,
2048,32,60,32,10,2213533,,,,
2048,8,100,32,20,2215206,,,,
2048,2,1000,32,60,2218332,,,,
8192,16,1000,32,90,2218352,,,,
8192,64,1000,32,20,2218853,,,,
2048,64,1000,32,10,2219394,,,,
4096,32,20,32,100,2219394,,,,
2048,64,60,32,40,2222299,,,,
1024,16,1000,32,30,2224583,,,,
2048,32,1000,32,100,2225315,,,,
2048,32,60,32,0,2227589,,,,
4096,64,50,32,50,2227990,,,,
1024,16,1000,32,10,2228019,,,,
8192,64,1000,32,40,2228731,,,,
8192,16,100,32,90,2230414,,,,
4096,64,1000,32,100,2231967,,,,
2048,32,60,32,100,2232939,,,,
1024,8,30,32,50,2233049,,,,
2048,64,1000,32,50,2234282,,,,
8192,32,1000,32,20,2235363,,,,
4096,64,30,32,100,2237367,,,,
1024,32,1000,32,10,2238348,,,,
8192,2,1000,32,0,2239611,,,,
2048,64,30,32,80,2240613,,,,
2048,2,100,32,100,2240983,,,,
2048,4,30,32,70,2244560,,,,
2048,64,100,32,100,2244781,,,,
2048,32,50,32,20,2247796,,,,
2048,4,1000,32,10,2247816,,,,
4096,16,1000,32,60,2248908,,,,
4096,64,100,32,0,2250631,,,,
8192,8,1000,32,80,2252474,,,,
4096,2,1000,32,100,2256312,,,,
2048,32,60,32,90,2257223,,,,
1024,32,40,32,80,2258536,,,,
1024,16,100,32,10,2258606,,,,
8192,16,20,32,0,2260670,,,,
